         471272881 function calls (457851614 primitive calls) in 1458.056 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    60/12    0.000    0.000    1.981    0.165 layer_serialization.py:101(_get_serialized_attributes_internal)
    66825    1.974    0.000    1.974    0.000 socket.py:357(send)
    60/12    0.002    0.000    1.965    0.164 save_impl.py:134(wrap_layer_functions)
  372/308    0.014    0.000    1.961    0.006 base_layer.py:875(__call__)
       12    0.003    0.000    1.955    0.163 save.py:594(_fill_meta_graph_def)
539222/381062    0.927    0.000    1.947    0.000 nest.py:720(_yield_flat_up_to)
    58500    1.931    0.000    1.931    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_NewGraph}
       88    0.000    0.000    1.923    0.022 functional.py:367(call)
       88    0.008    0.000    1.922    0.022 functional.py:464(_run_internal_graph)
   939499    0.889    0.000    1.909    0.000 registry.py:82(lookup)
   529799    0.646    0.000    1.894    0.000 tensor_spec.py:87(__hash__)
   313297    0.736    0.000    1.891    0.000 op_def_library.py:173(_MakeType)
    58365    0.106    0.000    1.879    0.000 c_api_util.py:94(__del__)
      120    0.001    0.000    1.877    0.016 save_impl.py:495(add_function)
   471811    0.536    0.000    1.874    0.000 func_graph.py:595(capture)
     1937    0.068    0.000    1.861    0.001 backend.py:3565(batch_set_value)
23582/23552    0.147    0.000    1.852    0.000 variables.py:258(__call__)
    19314    0.061    0.000    1.846    0.000 data_adapter.py:963(select_data_adapter)
   116064    0.131    0.000    1.831    0.000 ag_logging.py:138(log)
  336/192    0.002    0.000    1.805    0.009 save_impl.py:541(__call__)
  168/120    0.002    0.000    1.799    0.015 save_impl.py:567(call_and_return_conditional_losses)
  1023636    1.705    0.000    1.793    0.000 options.py:33(__init__)
  4327098    1.688    0.000    1.791    0.000 enum.py:332(<genexpr>)
    19314    0.249    0.000    1.783    0.000 data_adapter.py:965(<listcomp>)
    58365    1.773    0.000    1.773    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_DeleteFunction}
  1354100    1.761    0.000    1.770    0.000 {built-in method builtins.sorted}
    19314    0.114    0.000    1.753    0.000 gen_dataset_ops.py:106(anonymous_iterator_v2)
    57942    0.213    0.000    1.748    0.000 data_adapter.py:1011(_convert_numpy_and_scipy)
    58306    1.739    0.000    1.739    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_FunctionToFunctionDef}
    19314    0.063    0.000    1.735    0.000 gen_dataset_ops.py:5189(prefetch_dataset)
   599433    0.851    0.000    1.725    0.000 pickle.py:413(memoize)
  2121627    1.723    0.000    1.723    0.000 dtypes.py:71(_is_ref_dtype)
   193139    0.262    0.000    1.719    0.000 dataset_ops.py:537(_flat_types)
   180988    0.442    0.000    1.705    0.000 ops.py:5639(init_scope)
   676676    0.788    0.000    1.705    0.000 type_spec.py:262(_flat_tensor_specs)
   116080    0.113    0.000    1.701    0.000 ag_logging.py:121(has_verbosity)
    12205    0.210    0.000    1.693    0.000 Experiment.py:58(availableActionsData)
    51361    0.428    0.000    1.684    0.000 def_function.py:97(called_without_tracing)
  1236154    1.681    0.000    1.681    0.000 {built-in method tensorflow.python._pywrap_utils.FlattenForData}
   116612    0.418    0.000    1.672    0.000 func_graph.py:1061(check_mutation)
   174062    0.342    0.000    1.671    0.000 tensor_util.py:309(_AssertCompatible)
   470388    0.485    0.000    1.668    0.000 ops.py:5153(_mutation_lock)
    80615    1.626    0.000    1.641    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    23542    0.077    0.000    1.640    0.000 gen_resource_variable_ops.py:123(assign_variable_op)
    57944    0.054    0.000    1.620    0.000 op_def_library.py:700(<listcomp>)
    51711    0.189    0.000    1.608    0.000 type_spec.py:293(__eq__)
   469724    0.562    0.000    1.602    0.000 dataset_ops.py:4572(_resource_resolver)
    74714    0.255    0.000    1.602    0.000 ops.py:1039(numpy)
    56946    0.365    0.000    1.601    0.000 function.py:2513(canonicalize_function_inputs)
   116504    1.592    0.000    1.592    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_GraphGetOpDef}
   470388    0.705    0.000    1.591    0.000 ops.py:1995(_control_flow_post_processing)
   470388    1.089    0.000    1.590    0.000 threading.py:334(notify)
   116080    0.308    0.000    1.588    0.000 ag_logging.py:114(get_verbosity)
    78750    0.288    0.000    1.583    0.000 ops.py:2422(_set_attr)
    58248    0.129    0.000    1.571    0.000 op_def_library.py:184(_MakeShape)
   135192    0.346    0.000    1.551    0.000 nest.py:195(map_structure)
   212462    0.219    0.000    1.551    0.000 structure.py:286(get_flat_tensor_types)
    16044    0.063    0.000    1.544    0.000 gen_array_ops.py:1183(concat_v2)
   469592    0.743    0.000    1.544    0.000 errors_impl.py:264(__init__)
   939448    0.631    0.000    1.532    0.000 auto_control_deps.py:125(op_is_stateful)
339561/258050    0.332    0.000    1.529    0.000 type_spec.py:357(<listcomp>)
   270394    0.646    0.000    1.478    0.000 dataset_ops.py:3795(__init__)
   371616    1.464    0.000    1.464    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_AddInput}
   470388    0.619    0.000    1.456    0.000 ops.py:5059(_snapshot_colocation_stack_metadata)
    11332    0.119    0.000    1.453    0.000 Experiment.py:52(<listcomp>)
   309019    0.542    0.000    1.441    0.000 nest.py:157(pack_sequence_as)
  2620086    1.440    0.000    1.440    0.000 ops.py:5557(get_default)
  2205940    1.430    0.000    1.430    0.000 context.py:791(executing_eagerly)
   746406    1.413    0.000    1.413    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
  9045192    1.411    0.000    1.411    0.000 inspect_utils.py:84(<genexpr>)
    19314    0.051    0.000    1.405    0.000 dataset_ops.py:2112(with_options)
    60/48    0.000    0.000    1.401    0.029 utils.py:169(<lambda>)
    19314    0.151    0.000    1.399    0.000 dataset_ops.py:3581(_parse_args)
    19314    0.056    0.000    1.399    0.000 gen_dataset_ops.py:7053(zip_dataset)
   319449    0.801    0.000    1.379    0.000 ops.py:6385(name_scope)
   685406    0.544    0.000    1.371    0.000 nest.py:96(_sorted)
   469118    0.581    0.000    1.367    0.000 auto_control_deps_utils.py:112(<genexpr>)
    58306    0.081    0.000    1.355    0.000 func_graph.py:1258(_get_defun_inputs_from_kwargs)
    19314    0.078    0.000    1.354    0.000 dataset_ops.py:4358(__init__)
   326987    0.281    0.000    1.352    0.000 nest.py:631(<listcomp>)
  1717335    0.908    0.000    1.342    0.000 ops.py:4998(_device_function_stack)
   805539    1.304    0.000    1.304    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_NewBuffer}
   470004    0.760    0.000    1.289    0.000 op_callbacks.py:118(should_invoke_op_callbacks)
    23246    0.116    0.000    1.283    0.000 resource_variable_ops.py:1924(__init__)
6915682/6915610    1.282    0.000    1.282    0.000 {built-in method builtins.len}
   116082    0.251    0.000    1.280    0.000 os.py:760(getenv)
    77313    0.105    0.000    1.270    0.000 structure.py:229(<lambda>)
   150638    0.342    0.000    1.267    0.000 _collections_abc.py:657(get)
    44573    0.220    0.000    1.256    0.000 resource_variable_ops.py:329(variable_accessed)
    58048    0.124    0.000    1.254    0.000 {method 'all' of 'numpy.ndarray' objects}
   411956    0.392    0.000    1.245    0.000 ops.py:3823(_get_operation_by_tf_operation)
    57942    0.076    0.000    1.245    0.000 dataset_ops.py:3602(_build_tensor)
  1043388    0.445    0.000    1.245    0.000 config_lib.py:50(get_action)
      192    0.002    0.000    1.242    0.006 utils.py:66(return_outputs_and_add_losses)
   588200    0.488    0.000    1.233    0.000 ops.py:216(uid)
   954912    0.727    0.000    1.230    0.000 ops.py:5075(_control_dependencies_stack)
   113820    0.323    0.000    1.230    0.000 function.py:2646(_convert_numpy_inputs)
    78607    0.200    0.000    1.219    0.000 ops.py:5202(device)
       24    0.001    0.000    1.218    0.051 functional_saver.py:202(save)
   137156    0.647    0.000    1.216    0.000 distribution_strategy_context.py:79(_get_per_thread_mode)
  7687276    1.215    0.000    1.215    0.000 {method 'write' of '_io.BufferedWriter' objects}
       12    0.001    0.000    1.211    0.101 util.py:1152(save)
       12    0.000    0.000    1.204    0.100 util.py:1117(_save_cached_when_graph_building)
       24    0.001    0.000    1.185    0.049 functional_saver.py:252(save_fn)
   391203    0.975    0.000    1.183    0.000 tf_decorator.py:236(__init__)
   470388    0.722    0.000    1.183    0.000 lock_util.py:74(group)
   299642    0.636    0.000    1.181    0.000 context.py:219(push)
   410285    0.322    0.000    1.177    0.000 op_def_library.py:510(<listcomp>)
    77313    0.153    0.000    1.166    0.000 tensor_spec.py:169(_from_compatible_tensor_list)
  1999573    1.118    0.000    1.164    0.000 object_identity.py:211(__iter__)
   216065    0.378    0.000    1.163    0.000 op_def_library.py:84(_Flatten)
   469724    0.402    0.000    1.157    0.000 auto_control_deps.py:136(collective_manager_ids_from_op)
   572497    0.634    0.000    1.151    0.000 tensor_shape.py:756(<listcomp>)
    23552    0.390    0.000    1.144    0.000 resource_variable_ops.py:341(__init__)
   174079    0.753    0.000    1.143    0.000 tensor_util.py:339(_is_array_like)
  1451671    1.134    0.000    1.134    0.000 {built-in method numpy.zeros}
   120662    0.553    0.000    1.131    0.000 tensor_shape.py:1074(is_compatible_with)
  1015826    0.669    0.000    1.130    0.000 ops.py:5094(_distribution_strategy_stack)
    58060    0.071    0.000    1.130    0.000 _methods.py:47(_all)
  5886414    1.122    0.000    1.124    0.000 {built-in method _struct.pack}
   686375    1.108    0.000    1.121    0.000 traceable_stack.py:119(peek_objs)
   276990    0.406    0.000    1.119    0.000 context.py:2001(graph_mode)
    57085    0.839    0.000    1.112    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_EncodeArg}
   154675    0.296    0.000    1.107    0.000 tensor_util.py:194(GetNumpyAppendFn)
    74714    0.107    0.000    1.098    0.000 ops.py:1027(_numpy)
    96689    0.098    0.000    1.091    0.000 array_ops.py:1489(_autopacking_conversion_function)
    58282    0.130    0.000    1.080    0.000 function.py:3595(defun_with_attributes)
   116662    0.087    0.000    1.065    0.000 function.py:1529(<genexpr>)
   215655    0.320    0.000    1.047    0.000 func_graph.py:1055(device_stack_has_callable)
   470284    1.038    0.000    1.038    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_OperationOutputType}
    51364    0.452    0.000    1.038    0.000 def_function.py:91(_get_counter)
    19264    0.141    0.000    1.037    0.000 callbacks.py:571(on_predict_end)
   175158    0.858    0.000    1.036    0.000 ops.py:3761(get_operations)
   116011    0.187    0.000    1.035    0.000 tensor_util.py:263(inner)
    58306    0.224    0.000    1.031    0.000 auto_control_deps.py:225(__enter__)
   470388    0.405    0.000    1.028    0.000 ops.py:4603(_control_dependencies_for_inputs)
   273904    0.940    0.000    1.027    0.000 functools.py:74(wraps)
   469642    0.319    0.000    1.022    0.000 {method 'throw' of 'generator' objects}
    77789    0.393    0.000    1.012    0.000 ops.py:616(set_shape)
   115884    0.427    0.000    1.008    0.000 options.py:37(__eq__)
    57942    0.281    0.000    1.001    0.000 function_utils.py:89(get_func_name)
   625264    0.664    0.000    0.999    0.000 six.py:588(iteritems)
   599284    0.748    0.000    0.997    0.000 context.py:773(_mode)
  1101354    0.807    0.000    0.994    0.000 config_lib.py:33(matches)
   415906    0.438    0.000    0.993    0.000 tf_decorator.py:200(unwrap)
    74714    0.991    0.000    0.991    0.000 {method '_numpy_internal' of 'tensorflow.python.framework.ops.EagerTensor' objects}
   276100    0.278    0.000    0.990    0.000 ops.py:6498(__exit__)
    96689    0.305    0.000    0.985    0.000 array_ops.py:1479(_should_not_autopack)
   116962    0.346    0.000    0.983    0.000 tf_logging.py:210(vlog)
   367824    0.640    0.000    0.981    0.000 tensor_shape.py:866(__getitem__)
       12    0.000    0.000    0.972    0.081 functional_saver.py:172(to_proto)
  1525996    0.968    0.000    0.968    0.000 {built-in method tensorflow.python._pywrap_utils.IsSequence}
   470388    0.451    0.000    0.967    0.000 ops.py:5019(_snapshot_device_function_stack_metadata)
    96655    0.126    0.000    0.962    0.000 distribution_strategy_context.py:179(get_strategy)
    19314    0.033    0.000    0.960    0.000 structure.py:329(to_batched_tensor_list)
      384    0.020    0.000    0.952    0.002 functional_ops.py:1112(partitioned_call)
   470388    0.338    0.000    0.950    0.000 ops.py:4637(_record_op_seen_by_control_dependencies)
   316117    0.867    0.000    0.946    0.000 tensor_shape.py:1199(<listcomp>)
      260    0.001    0.000    0.946    0.004 core.py:1192(call)
      144    0.001    0.000    0.945    0.007 save_impl.py:585(call)
      260    0.004    0.000    0.944    0.004 core.py:30(dense)
   917635    0.944    0.000    0.944    0.000 {built-in method tensorflow.python._pywrap_utils.IsSequenceOrComposite}
  1241635    0.589    0.000    0.943    0.000 ops.py:4079(_name_stack)
    16056    0.036    0.000    0.929    0.000 callbacks.py:418(on_train_batch_begin)
    43084    0.147    0.000    0.926    0.000 base_layer.py:2690(_obj_reference_counts)
    19314    0.145    0.000    0.926    0.000 dataset_ops.py:2889(_graph_rewrites)
  1260718    0.921    0.000    0.921    0.000 {method 'HasField' of 'google.protobuf.pyext._message.CMessage' objects}
   470000    0.914    0.000    0.914    0.000 {built-in method tensorflow.python._pywrap_tf_session.GetOperationInputs}
   553980    0.632    0.000    0.909    0.000 ops.py:5387(get_controller)
    58306    0.259    0.000    0.904    0.000 auto_control_deps.py:178(__init__)
       24    0.001    0.000    0.903    0.038 functional_saver.py:57(save)
    58026    0.210    0.000    0.898    0.000 function.py:3245(validate_signature)
  3989753    0.888    0.000    0.888    0.000 context.py:1826(context_safe)
       52    0.036    0.001    0.876    0.017 Experiment.py:160(create_episode)
       24    0.000    0.000    0.874    0.036 gen_io_ops.py:1694(save_v2)
    16056    0.053    0.000    0.867    0.000 callbacks.py:293(_call_batch_begin_hook)
    77935    0.157    0.000    0.866    0.000 context.py:2016(device)
    40354    0.256    0.000    0.842    0.000 tape.py:104(variable_accessed)
    21500    0.194    0.000    0.841    0.000 base_layer.py:2714(__delattr__)
   270394    0.643    0.000    0.826    0.000 tracking.py:215(__init__)
    34119    0.106    0.000    0.824    0.000 Hanabi.py:365(count_discarded)
   154675    0.541    0.000    0.811    0.000 tensor_util.py:186(GetFromNumpyDTypeDict)
   216754    0.810    0.000    0.810    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_GraphGetTensorShapeHelper}
   412679    0.461    0.000    0.810    0.000 control_flow_util.py:266(CheckInputFromValidContext)
    19264    0.091    0.000    0.809    0.000 callbacks.py:554(on_predict_begin)
     2312    0.012    0.000    0.806    0.000 func_graph.py:644(_capture_helper)
